sender,receiver,amount
853,172,2
282,837,2
361,609,0
648,707,9
320,764,4
706,833,7
187,781,3
755,982,8
177,351,4
860,645,7
735,357,9
254,698,6
940,767,8
51,0,8
598,470,2
461,973,8
950,958,4
788,957,8
530,294,7
758,832,1
967,22,3
992,348,9
746,557,7
423,117,3
499,302,9
703,570,8
177,624,9
52,468,2
223,406,1
441,859,1
804,58,1
264,581,4
240,495,6
836,963,6
211,137,5
401,150,2
541,397,6
52,865,5
218,417,6
17,775,8
738,200,5
264,635,3
921,878,6
789,208,1
321,557,6
519,414,9
981,81,6
814,635,2
323,640,5
604,573,4
387,296,6
698,831,4
391,196,4
479,885,2
109,550,0
230,102,4
280,462,3
387,371,0
287,179,2
515,65,7
203,171,6
742,165,8
305,514,1
32,63,6
892,527,4
450,94,9
396,594,6
146,932,7
372,34,9
306,475,2
882,248,2
793,919,8
437,102,5
561,338,6
384,667,8
519,899,7
270,441,1
278,230,9
705,667,6
337,748,5
705,758,2
628,26,7
273,205,2
797,854,6
432,153,2
403,702,7
20,346,3
12,179,8
798,133,0
466,890,5
15,7,3
906,157,3
498,58,3
324,707,4
881,528,0
451,452,3
814,585,2
8,767,2
279,889,2
690,454,7
268,90,4
484,8,0
467,5,1
597,538,7
278,230,4
591,651,8
497,7,3
355,397,8
807,559,1
67,625,3
243,594,4
183,563,9
488,337,2
377,523,0
188,297,9
338,43,0
582,862,9
169,109,6
272,733,8
470,370,7
90,889,4
277,803,5
992,174,8
802,446,4
480,774,5
614,916,2
744,343,6
6,565,5
995,810,1
420,921,6
609,83,8
961,310,0
462,498,3
196,731,9
259,99,8
590,152,7
405,729,6
112,765,8
96,444,5
812,544,2
591,493,9
557,550,4
718,19,6
477,834,5
415,635,0
453,339,3
395,110,8
356,458,1
298,90,8
62,685,2
329,793,3
200,693,3
377,736,2
589,138,3
227,132,7
886,298,0
474,945,8
891,792,1
883,380,9
978,55,9
259,175,1
167,28,3
342,157,6
751,706,2
826,663,7
538,432,6
582,976,6
14,165,6
945,258,6
290,952,7
452,363,6
877,384,3
403,196,5
177,218,8
573,1,6
585,70,9
290,978,6
790,378,1
674,102,1
612,81,9
820,765,5
851,570,5
489,474,5
550,263,1
185,517,4
701,409,7
620,224,9
443,937,8
967,908,6
631,377,4
12,243,6
120,71,4
531,124,5
902,395,6
408,551,7
269,16,2
676,805,3
762,742,6
297,771,7
683,592,9
378,506,4
126,660,7
407,356,1
788,301,4
719,609,0
633,33,1
191,362,5
300,861,4
470,745,7
901,842,0
143,214,4
284,198,9
966,27,9
170,811,6
713,309,8
800,874,4
89,560,1
965,710,9
59,409,0
261,950,2
282,885,9
787,709,5
534,775,9
659,108,3
665,2,6
624,594,4
907,166,9
206,989,5
355,239,6
416,396,2
788,742,0
214,710,5
640,789,1
864,21,5
464,339,1
481,473,1
142,359,7
140,989,9
616,988,6
198,109,2
586,194,3
229,532,6
788,958,5
2,712,6
5,0,5
390,815,8
542,33,2
601,837,7
644,765,9
590,326,2
450,832,7
792,743,4
572,363,6
353,791,3
146,685,6
847,492,2
654,385,0
357,482,1
629,92,5
880,86,0
285,824,8
531,413,2
224,84,5
354,545,8
354,342,6
324,49,0
744,713,0
541,156,4
748,848,2
206,333,3
420,534,1
981,557,0
419,94,9
167,625,9
281,602,9
503,179,3
762,930,9
382,247,4
827,491,2
805,158,4
403,574,4
401,462,5
973,347,2
148,566,7
59,799,7
358,655,3
130,417,0
551,443,3
770,345,3
86,682,9
138,809,2
338,975,6
325,532,0
268,40,5
867,549,1
730,317,0
223,422,8
806,995,4
309,63,7
320,789,3
984,182,0
555,400,5
633,918,5
118,203,4
72,905,7
571,310,2
797,867,9
536,176,5
766,95,4
836,678,0
863,804,3
32,612,1
309,938,0
888,79,1
171,873,8
407,581,2
569,397,7
943,100,9
725,476,1
540,689,3
756,271,4
105,638,3
998,595,5
723,732,8
955,604,4
874,569,3
14,884,3
690,837,8
251,215,5
281,38,9
175,980,8
902,216,8
350,640,7
337,513,7
771,858,1
629,973,6
974,904,8
123,235,1
33,114,1
576,253,6
885,654,9
267,582,6
492,685,2
646,681,5
954,290,2
445,612,4
662,777,0
759,808,4
741,740,1
119,161,2
476,129,7
629,200,0
880,763,4
681,128,2
110,855,0
869,208,1
469,519,9
33,277,5
133,570,7
472,541,2
439,106,8
123,220,8
127,674,7
805,348,9
802,649,0
905,189,5
132,833,2
236,275,1
203,211,1
225,556,9
514,388,8
51,365,7
197,672,1
469,778,1
261,870,2
455,413,6
725,273,7
658,303,2
315,849,0
862,589,8
269,803,3
512,173,8
355,73,4
492,981,9
752,451,3
88,279,2
488,966,8
291,678,4
413,278,6
126,103,5
411,678,6
856,502,8
489,218,0
412,792,2
887,573,6
567,629,6
97,119,9
523,810,2
568,76,2
765,512,9
97,808,8
219,347,0
876,793,5
269,239,9
375,949,0
266,161,4
42,341,2
622,568,4
570,841,9
914,232,8
552,600,3
275,178,9
513,862,9
241,699,1
635,702,6
822,538,6
757,460,7
552,397,6
700,538,3
763,707,1
658,915,4
778,153,7
468,785,5
307,429,5
946,587,4
596,813,6
846,158,2
381,182,8
849,942,2
548,571,7
933,262,5
17,257,9
116,209,5
117,845,0
635,551,8
219,55,1
470,749,8
930,50,1
597,785,1
771,120,4
867,57,3
227,384,6
666,898,2
494,166,7
68,475,8
250,227,7
125,897,2
140,941,2
236,501,7
606,966,4
335,793,4
2,773,0
564,381,8
246,303,0
118,763,9
591,519,1
961,42,3
944,366,1
549,628,6
44,360,6
190,696,2
100,68,6
320,961,2
464,817,8
168,329,6
391,510,0
669,91,0
390,365,3
271,505,6
684,778,7
615,889,1
64,794,3
89,534,7
343,479,5
952,17,9
330,932,1
69,338,7
572,583,0
345,494,6
439,692,0
539,303,8
430,552,9
772,710,9
383,553,9
941,16,1
742,686,7
961,225,6
488,68,5
809,211,9
503,646,6
937,26,1
890,200,3
108,489,1
749,846,8
419,630,1
485,939,9
599,129,5
378,182,0
794,858,1
649,456,5
30,215,5
676,993,0
640,923,6
21,865,6
110,136,4
33,256,0
279,477,0
617,694,2
235,950,6
89,425,3
554,25,2
109,410,6
705,662,6
850,596,1
765,636,4
26,896,5
934,607,2
793,775,2
99,693,1
478,135,5
387,312,1
880,961,6
845,161,5
817,960,7
68,862,5
633,898,0
581,1,5
211,729,9
484,742,5
907,65,0
675,114,2
672,544,3
92,838,3
183,884,1
589,796,0
670,82,9
943,711,0
59,942,0
784,942,8
720,243,8
936,399,3
100,360,8
434,307,8
802,379,2
96,922,1
380,516,2
321,396,6
138,214,3
674,131,7
803,610,4
756,240,0
871,469,1
528,155,9
477,842,6
949,443,5
559,982,7
728,692,6
636,300,6
169,74,9
822,714,2
365,886,8
935,831,1
484,205,3
706,589,8
368,251,4
161,481,9
281,627,3
677,406,0
266,588,2
653,94,3
609,413,3
113,756,3
632,734,4
962,399,0
293,770,7
642,421,6
24,783,0
911,3,5
920,31,3
577,330,2
393,512,6
610,162,6
677,79,3
94,254,9
563,399,4
846,569,0
355,632,1
915,892,5
183,933,7
220,830,4
438,479,4
996,736,7
628,848,0
613,784,6
110,255,4
156,465,6
559,609,8
484,750,0
959,975,2
462,698,6
524,561,1
15,179,5
466,751,7
450,292,5
201,739,1
946,452,0
182,674,6
831,545,1
405,32,7
62,22,4
624,724,1
79,387,0
798,593,1
562,895,6
957,105,8
796,547,3
420,926,3
809,187,6
724,84,0
447,574,5
229,972,0
0,967,0
158,886,9
823,51,0
64,277,4
773,299,9
259,115,5
729,790,6
363,835,7
822,243,2
596,698,1
447,112,8
525,336,3
136,907,8
585,56,8
346,421,3
975,206,1
704,438,6
192,799,7
310,276,7
820,573,3
435,638,4
520,880,1
384,64,0
146,98,7
389,993,2
515,757,1
160,707,8
140,747,1
234,749,5
546,975,2
38,466,3
24,595,7
145,570,3
492,227,0
510,102,7
599,54,5
463,766,9
433,962,2
296,106,1
839,588,1
249,51,0
685,556,9
696,193,5
21,249,7
882,807,9
676,141,8
497,606,8
536,467,9
742,840,5
263,161,0
830,518,3
366,372,7
306,812,8
938,943,6
669,360,5
724,223,8
777,374,5
723,964,6
661,189,0
763,993,4
129,723,0
248,743,6
275,69,5
316,504,6
968,644,6
233,270,7
25,49,5
384,648,5
732,611,4
948,90,5
319,677,8
289,909,2
195,945,3
722,889,2
410,558,0
312,909,1
66,681,3
988,505,7
229,823,3
804,323,0
24,650,3
393,5,3
308,409,0
998,953,2
17,620,8
164,916,3
853,278,3
305,108,0
675,394,5
347,463,6
393,439,6
431,406,4
488,331,8
408,602,5
955,736,1
631,417,3
321,768,1
728,571,4
570,954,0
344,390,2
870,915,5
664,22,9
95,756,3
277,324,6
769,697,7
211,456,5
136,674,9
864,419,6
600,935,7
277,294,3
547,96,4
274,432,8
130,13,4
436,537,7
305,135,1
928,256,6
822,708,7
135,966,0
424,289,8
339,506,5
260,265,6
741,829,2
913,783,2
603,928,8
914,996,4
894,167,8
331,506,1
621,545,8
10,266,5
788,251,0
19,884,5
38,733,0
621,786,1
718,50,0
694,241,5
181,860,6
21,548,6
802,868,6
833,373,3
417,918,7
828,672,5
559,311,0
273,30,1
188,92,1
489,8,2
522,34,1
745,941,4
146,105,2
465,364,7
916,437,7
498,86,4
393,119,2
637,222,6
530,434,7
23,876,9
253,702,0
312,453,5
850,573,0
204,447,4
967,956,7
508,146,0
374,306,8
983,228,5
511,468,6
908,809,9
668,814,6
649,906,6
315,548,9
258,216,2
590,716,1
272,207,6
932,372,9
252,14,8
407,567,4
402,429,0
381,955,2
399,615,3
232,821,3
358,126,5
776,811,5
331,879,8
499,402,3
615,263,0
130,266,9
363,927,2
649,895,3
244,734,0
669,682,7
670,835,2
418,5,9
501,945,3
995,507,5
600,118,7
618,681,1
387,527,7
704,484,1
725,722,2
708,130,6
255,418,6
489,353,8
180,953,8
207,994,6
151,80,9
750,127,9
164,705,2
728,62,7
426,442,6
9,680,0
965,46,9
401,673,4
712,847,8
246,176,8
189,520,5
412,456,1
770,893,2
265,339,8
770,404,2
716,831,1
536,598,8
444,108,4
433,397,1
757,424,5
275,576,5
586,518,9
981,173,1
390,666,5
72,256,6
909,435,5
785,771,8
219,635,3
927,273,4
776,858,2
786,859,0
43,646,4
350,624,9
235,26,6
35,296,9
44,523,0
840,279,0
476,25,4
354,351,9
24,649,7
291,105,4
80,30,8
138,789,9
504,308,9
956,157,5
9,947,2
191,471,1
549,204,0
486,78,9
778,47,7
663,484,2
457,148,4
768,265,6
975,816,7
192,456,7
314,574,9
294,549,2
493,991,4
771,465,8
754,496,5
689,212,1
361,525,4
966,798,9
967,363,2
15,882,5
61,994,3
237,242,2
568,168,0
897,731,4
412,730,3
62,562,8
224,164,6
245,797,9
263,475,0
110,588,6
196,140,1
536,845,1
622,561,0
785,0,2
217,925,3
57,131,9
661,970,6
785,811,4
356,647,6
917,598,8
47,567,9
252,820,4
425,684,8
729,96,9
887,233,6
868,80,9
919,494,7
468,889,3
947,897,9
894,703,0
386,39,3
777,718,4
976,927,9
635,179,7
944,488,0
652,192,8
611,644,9
86,196,7
548,239,8
468,297,1
492,809,2
55,995,8
591,395,4
883,294,6
394,191,3
958,608,5
11,589,3
659,539,2
86,715,5
15,447,0
407,267,8
540,554,9
242,582,9
639,260,3
561,606,8
152,832,4
556,574,7
997,473,9
483,792,0
255,459,3
235,977,1
54,931,5
629,103,5
574,750,2
243,899,2
494,708,4
847,890,3
303,708,8
647,262,7
251,664,0
981,392,1
325,466,9
325,912,0
334,393,0
413,717,4
956,939,4
800,441,2
613,435,9
646,612,4
50,366,3
424,715,4
616,48,4
83,386,3
544,317,4
94,456,7
716,610,3
952,326,9
724,966,8
441,509,8
241,284,2
739,405,1
586,78,0
742,655,0
691,473,5
748,112,0
538,461,7
571,894,4
328,831,3
955,81,2
655,226,8
681,516,9
867,446,5
43,557,2
194,261,8
21,118,4
670,858,6
281,353,5
898,232,9
573,966,0
952,149,4
665,78,5
125,629,9
82,764,4
954,939,2
473,84,2
518,254,4
693,438,7
842,455,9
104,8,4
348,442,6
141,74,4
530,526,1
317,300,3
184,148,2
547,452,2
380,453,8
913,350,6
492,176,6
280,967,5
548,0,5
483,241,2
38,74,3
97,166,6
98,136,3
405,875,7
732,779,9
295,545,8
324,71,1
619,337,2
983,620,0
43,169,5
602,772,6
591,382,4
774,104,9
526,349,4
884,290,6
405,601,5
668,76,6
572,762,8
498,396,0
659,929,4
374,922,1
209,116,5
834,539,4
532,732,8
810,57,3
723,198,4
265,998,6
594,150,5
843,846,6
940,620,8
438,577,3
123,682,0
517,538,2
414,564,2
744,292,6
188,888,2
32,357,2
998,182,2
921,17,7
727,894,0
414,100,7
162,438,7
512,94,3
380,317,4
108,339,5
640,62,7
899,793,1
276,882,6
267,202,8
875,961,2
729,402,4
266,299,2
534,355,4
797,415,5
831,586,1
970,568,5
956,265,4
633,796,6
689,391,5
62,911,9
885,215,9
822,583,8
470,889,3
549,437,1
646,991,4
96,902,0
104,85,2
983,839,8
569,14,1
664,902,2
94,559,4
783,927,6
504,937,4
159,743,3
731,94,0
130,650,9
570,275,1
631,608,6
739,837,7
244,336,7
55,593,5
253,217,0
677,457,4
310,302,0
643,352,8
927,942,4
480,649,3
901,110,8
614,597,8
111,876,8
248,175,3
124,793,3
348,689,7
898,815,8
473,496,9
818,633,2
532,596,5
552,843,7
635,498,6
870,468,3
626,98,6
283,65,5
195,828,9
516,182,4
39,523,0
782,166,8
335,796,2
126,432,6
261,832,9
162,210,0
497,877,1
660,630,8
750,796,6
367,288,8
937,322,0
737,60,9
14,132,4
816,694,6
748,506,7
678,445,9
164,58,4
674,438,1
459,460,5
730,221,8
146,56,4
933,721,2
155,930,1
391,227,0
753,406,8
234,703,0
239,924,1
803,686,1
991,272,5
895,619,9
792,501,9
119,430,4
418,766,3
863,524,5
24,702,0
726,82,4
332,179,1
758,327,6
550,39,7
677,993,7
374,455,1
241,311,5
523,235,8
402,970,7
490,632,6
163,202,2
432,916,8
108,156,7
582,928,6
53,963,0
562,421,0
290,458,7
871,603,1
441,118,0
285,941,9
450,280,9
442,110,4
59,487,2
946,581,9
13,639,9
651,360,7
209,983,5
306,634,6
718,23,4
544,717,4
19,445,3
365,980,3
810,318,5
277,109,7
915,135,0
917,795,7
484,680,1
932,405,8
91,686,8
336,716,7
625,279,9
967,504,1
407,739,7
790,638,8
663,304,0
599,224,6
793,17,2
556,866,2
510,61,9
588,687,5
935,213,7
618,955,7
522,505,0
327,422,4
817,428,9
197,578,0
278,123,7
81,881,5
516,953,5
200,158,2
553,277,5
680,839,1
876,323,6
343,815,9
263,298,2
818,667,8
662,584,9
613,942,2
774,14,5
183,142,6
808,328,2
690,605,3
780,313,3
795,86,3
858,445,8
658,803,4
127,700,8
765,702,8
421,683,3
288,644,7
483,151,6
695,45,3
921,611,2
757,651,9
537,98,9
684,590,5
823,704,6
329,70,5
925,493,6
516,699,4
294,682,1
238,908,6
466,194,4
521,12,2
467,720,3
303,523,3
44,746,3
217,457,0
266,889,6
775,740,5
798,831,7
798,182,4
187,993,2
950,2,1
752,247,3
619,201,8
993,893,9
958,113,2
552,715,6
112,317,9
497,632,4
547,424,6
222,534,7
600,582,4
924,385,5
167,544,7
704,550,1
799,506,6
429,349,8
429,247,7
642,106,1
802,458,0
384,626,3
426,977,7
822,222,2
496,904,2
128,893,9
665,193,0
690,909,8
583,325,7
761,130,8
129,301,9
275,651,9
527,330,7
484,888,4
312,687,2
102,18,3
785,625,2
511,935,0
99,673,8
195,698,6
660,81,8
181,145,5
660,858,2
830,687,7
245,581,4
979,992,9
481,39,0
146,475,2
885,333,4
576,942,4
717,495,0
375,674,8
608,589,3
103,328,8
364,959,1
404,735,6
725,166,5
898,436,3
12,542,4
158,115,3
421,131,6
755,325,7
356,373,6
883,138,9
215,919,9
202,615,4
220,460,6
92,56,6
402,996,2
880,106,3
584,733,7
669,772,3
201,865,7
67,770,8
466,597,4
175,774,5
651,433,1
878,306,7
765,558,8
950,212,0
251,66,4
586,829,9
248,384,8
611,338,1
650,286,2
154,296,0
682,754,2
184,646,2
103,889,4
702,458,2
156,729,7
510,403,7
722,301,6
7,39,6
389,672,0
101,782,8
175,367,2
253,56,8
604,633,8
291,900,0
815,941,9
49,130,8
119,312,9
954,537,1
998,513,3
56,166,9
918,351,5
501,209,6
294,443,3
510,733,6
184,943,5
658,662,5
711,809,3
698,960,5
566,491,5
593,715,1
124,530,0
650,264,6
728,262,2
592,617,3
641,605,5
270,209,6
489,738,6
561,352,1
811,924,4
514,796,1
101,289,8
982,39,7
14,259,7
334,520,5
635,908,1
482,855,7
542,349,6
446,686,6
872,951,2
939,548,7
245,328,1
262,518,6
589,144,0
394,842,5
888,21,9
307,255,9
986,422,8
63,822,0
768,502,2
668,690,3
353,739,1
42,281,8
262,931,8
389,206,8
324,809,7
505,26,9
654,411,8
937,410,1
682,332,8
679,961,4
538,21,4
735,517,0
981,300,7
442,868,6
429,171,9
643,228,7
391,234,0
653,700,4
807,39,0
568,69,0
641,214,5
395,390,7
725,901,6
461,494,5
214,900,9
880,520,1
608,357,0
983,181,7
930,151,0
579,193,4
332,742,1
343,773,2
496,319,1
779,984,3
561,168,5
95,913,6
943,147,8
112,777,7
126,406,3
734,59,9
13,376,0
925,956,2
828,961,9
90,272,4
965,181,7
874,284,2
121,922,1
209,877,2
779,687,6
31,128,8
643,645,8
677,95,8
566,191,7
685,403,3
465,447,7
871,904,3
23,209,6
711,417,2
265,530,2
664,6,2
780,989,6
859,597,0
565,818,7
81,786,9
461,250,7
24,429,9
89,295,9
722,79,3
933,207,7
587,395,3
455,766,8
60,232,4
589,679,9
283,204,7
957,290,1
46,126,5
837,198,9
649,277,3
303,632,8
777,503,5
249,838,1
21,291,7
362,741,9
497,324,1
103,702,9
589,458,1
786,989,9
50,750,9
287,342,6
626,953,1
304,311,0
744,507,5
255,132,4
521,223,9
860,992,2
883,724,6
282,792,5
935,30,3
14,790,5
331,648,1
510,300,7
701,197,4
908,332,9
972,247,9
931,782,4
247,110,1
955,100,4
505,877,9
134,630,8
23,322,7
56,991,9
167,255,4
145,475,1
787,543,4
502,777,9
527,497,9
695,666,5
149,324,6
843,604,1
799,688,8
777,177,9
663,964,3
406,415,3
958,662,1
4,815,0
82,319,3
134,458,6
546,386,3
711,68,2
1,69,0
789,449,1
673,371,3
108,791,0
345,755,9
258,761,6
728,17,0
782,881,2
977,112,5
386,209,5
158,378,4
299,349,5
928,887,9
183,486,4
942,635,4
488,82,3
69,428,1
544,993,5
591,371,4
164,395,0
912,533,7
334,585,4
341,559,9
737,472,3
436,722,8
244,693,2
436,682,8
603,539,2
256,536,4
463,541,3
938,227,5
2,833,8
618,353,2
60,964,5
98,548,8
718,317,0
183,239,8
769,984,9
83,521,7
720,473,7
181,759,7
24,968,8
171,728,9
450,686,1
322,312,5
226,775,6
251,543,5
163,304,4
309,845,6
717,205,8
222,65,0
852,646,8
51,269,4
274,454,8
577,975,5
113,417,0
170,261,8
72,913,2
506,536,8
890,185,1
356,635,4
810,15,7
726,842,7
241,41,4
605,326,1
588,107,4
970,485,9
136,224,1
99,391,2
374,40,5
296,813,3
865,624,1
77,945,5
550,906,8
386,988,4
995,518,4
741,506,9
199,520,2
168,373,3
513,715,1
486,151,9
472,209,3
527,286,2
453,246,7
199,734,7
438,969,9
850,745,0
732,436,2
286,732,6
811,289,7
929,409,0
701,655,6
400,683,2
109,883,7
568,86,3
98,459,5
517,963,5
563,854,6
134,414,5
698,920,9
516,758,4
936,778,3
6,463,0
973,938,5
846,342,9
81,741,4
388,762,8
420,389,5
312,514,1
179,253,0
621,305,7
332,916,1
764,336,3
143,777,1
592,925,8
658,852,7
877,495,9
393,482,6
541,885,7
447,696,0
632,838,7
912,151,0
153,950,1
799,771,0
930,601,5
920,585,6
767,323,7
725,56,0
387,890,2
189,254,3
278,912,3
186,857,7
541,256,2
864,84,6
539,401,3
900,761,6
271,913,1
878,17,0
322,651,3
340,213,7
508,349,9
351,783,9
226,126,3
471,493,4
115,565,1
8,734,0
59,465,5
486,759,4
156,443,9
186,152,6
329,271,2
860,275,0
505,474,5
68,420,8
849,439,5
701,604,6
796,461,5
681,628,7
769,667,1
114,242,6
853,1,6
617,850,9
912,453,0
350,523,5
806,890,0
205,667,2
306,980,1
908,722,5
910,794,1
679,186,9
188,94,4
226,148,0
640,120,2
172,94,9
701,854,4
854,493,0
400,650,3
433,243,8
691,630,7
572,701,8
805,455,8
552,929,7
836,931,1
8,543,6
827,426,4
280,646,9
177,62,2
441,157,8
614,599,3
593,486,5
984,303,0
486,357,2
993,841,4
123,442,7
428,736,3
441,189,6
532,365,6
836,622,4
897,128,4
153,920,8
989,0,9
347,79,1
750,49,8
187,560,0
508,930,1
829,627,6
557,634,0
967,219,2
606,500,1
723,762,1
276,573,9
389,27,7
33,931,8
53,461,5
140,677,3
778,761,7
583,833,7
457,995,1
194,916,5
490,209,6
194,329,9
693,893,3
545,283,2
137,548,4
78,761,5
779,931,6
467,384,9
223,173,8
219,242,0
895,48,6
610,592,4
594,635,3
410,419,9
794,732,3
777,360,3
704,808,3
898,895,3
804,785,8
698,574,0
773,784,2
405,20,5
379,380,6
945,599,7
994,436,3
545,423,5
888,867,7
620,172,8
256,403,4
884,198,2
830,832,5
248,578,8
100,719,2
213,295,6
445,330,9
759,247,4
97,745,9
814,678,5
915,308,4
504,603,6
322,633,4
171,536,6
375,760,3
21,542,9
194,35,7
15,612,6
810,344,0
777,824,2
946,165,2
511,554,6
909,763,6
951,508,7
185,910,2
959,858,0
481,894,7
321,511,7
685,962,5
324,598,9
530,485,5
114,162,9
459,627,8
516,468,5
506,24,4
109,555,1
79,510,6
32,474,1
385,22,6
333,69,5
815,311,9
454,948,9
102,519,0
628,920,0
498,677,6
665,268,9
268,270,8
358,369,9
800,956,6
412,319,7
300,686,3
39,120,9
558,11,5
292,932,5
458,405,2
851,15,6
89,139,8
714,755,3
675,260,8
193,157,7
456,548,6
284,774,9
492,960,4
994,957,1
888,1,5
145,281,5
527,94,8
375,639,3
523,293,0
924,717,1
189,484,6
257,132,1
654,961,2
736,337,1
643,776,4
551,886,1
553,457,7
718,402,1
666,952,1
84,3,7
512,751,2
422,532,9
699,861,8
509,957,7
815,967,8
643,575,6
23,759,7
183,201,6
794,147,8
910,749,4
326,324,5
183,538,5
410,635,6
446,914,6
484,111,4
615,936,2
168,278,5
478,116,5
259,999,3
885,402,9
565,763,4
313,510,6
366,287,9
377,537,6
139,53,2
712,516,1
898,808,3
396,411,8
188,645,6
860,632,7
548,873,7
890,845,7
825,101,1
841,130,2
929,783,0
684,287,9
147,987,6
548,702,3
783,653,9
315,323,3
89,848,1
342,79,4
225,344,4
922,215,2
849,680,6
230,896,2
549,543,0
7,864,8
397,577,8
305,100,2
187,872,8
666,853,7
210,660,2
942,795,7
605,652,9
250,418,7
288,524,8
572,428,6
276,45,9
77,390,2
792,479,5
534,218,5
488,648,6
795,831,0
492,121,7
91,361,8
877,44,7
912,969,9
978,831,0
309,242,8
489,583,9
892,624,8
79,990,0
128,566,6
666,594,9
201,629,8
903,870,3
795,976,6
155,349,6
247,546,2
146,159,5
724,351,8
924,915,9
411,160,8
925,391,7
440,806,3
687,857,7
23,486,7
122,630,8
564,370,8
826,25,1
607,500,0
902,264,6
99,849,7
791,925,2
222,320,1
383,983,8
669,178,9
843,327,4
901,13,1
458,869,0
638,749,6
292,190,5
72,97,3
144,363,7
432,822,9
357,489,3
670,216,6
83,796,5
917,902,6
985,766,7
852,208,4
758,1,1
523,761,6
816,458,8
826,497,5
511,866,7
82,208,8
704,625,4
816,208,5
770,466,4
674,808,7
83,841,0
27,491,6
987,163,4
659,752,0
343,320,8
689,864,8
156,139,5
498,629,5
801,524,4
517,267,7
387,775,8
910,840,6
424,108,9
465,728,9
585,923,9
28,60,3
78,493,9
43,209,3
618,924,6
216,528,4
203,297,7
34,703,8
529,396,7
760,889,3
560,471,1
942,433,8
28,759,1
573,986,8
555,580,6
615,129,4
63,405,5
36,584,6
117,623,5
445,112,1
989,370,2
872,841,8
884,493,3
764,412,3
16,520,5
464,981,6
695,630,9
820,830,5
378,441,6
565,768,4
479,486,5
855,688,5
330,168,1
123,373,1
564,11,2
556,728,6
622,534,5
136,80,2
811,174,7
678,273,3
388,168,0
398,803,4
982,539,1
972,310,6
624,548,7
382,354,9
959,850,9
685,758,5
479,239,4
288,52,9
333,636,9
618,914,7
163,231,3
181,178,9
621,650,5
424,934,6
806,673,1
449,743,1
391,158,3
371,185,1
582,463,7
666,449,2
328,501,1
938,246,7
13,375,0
413,764,1
907,505,5
320,188,7
639,777,5
892,208,7
935,226,4
753,315,7
322,151,2
366,325,1
444,782,4
404,626,6
790,986,6
467,664,4
257,448,1
674,427,5
989,511,6
213,50,7
207,493,4
366,275,0
739,232,7
793,235,9
971,508,2
283,263,9
291,691,4
590,152,8
763,702,0
544,778,6
988,730,8
888,815,4
837,728,3
338,444,5
58,520,7
173,125,0
491,958,3
189,357,5
462,641,4
665,326,6
257,681,7
380,360,5
78,703,7
880,779,6
48,834,7
533,548,7
6,973,1
487,549,0
94,709,3
943,207,4
989,398,2
927,149,2
79,87,5
383,934,2
837,252,1
742,947,5
505,876,4
768,976,8
427,967,6
959,619,5
551,999,9
794,87,7
294,295,7
743,481,5
529,626,7
284,208,5
377,604,6
2,684,1
558,692,2
186,495,8
678,45,1
493,680,3
87,198,7
625,284,4
875,830,0
774,44,9
674,838,6
142,626,1
70,647,8
435,618,9
976,8,3
750,414,9
457,379,8
583,145,7
546,106,4
296,123,5
817,658,2
786,702,1
662,389,1
402,47,8
728,590,7
389,249,2
737,115,2
213,627,7
878,844,3
961,998,3
19,997,4
794,471,3
273,946,6
909,397,4
531,175,0
557,208,7
107,96,9
776,673,3
11,310,4
59,384,3
150,664,6
431,640,0
328,773,5
460,39,4
468,319,2
261,327,3
211,64,6
460,379,4
689,754,7
545,653,0
428,168,9
635,125,3
342,748,3
87,604,1
97,265,7
698,857,7
466,296,1
755,836,9
748,166,8
959,972,2
932,410,1
803,794,0
126,689,8
864,460,7
596,179,3
674,85,2
838,280,4
948,475,2
829,749,2
337,535,3
380,880,3
388,220,8
943,572,8
133,529,4
199,282,5
558,127,3
394,928,9
633,854,5
413,425,0
139,173,9
651,169,2
958,542,0
248,834,6
185,577,5
788,480,0
268,151,8
733,476,6
51,275,6
865,731,4
638,26,5
717,963,7
40,788,7
982,330,7
941,720,5
773,731,3
456,91,3
373,253,3
755,792,3
969,164,6
935,785,8
903,307,5
662,837,5
892,757,6
360,13,3
115,257,3
926,409,6
0,199,2
961,976,0
956,216,0
20,441,4
344,479,2
340,817,9
388,982,2
280,681,1
787,535,8
955,509,3
97,399,6
125,718,5
426,28,9
964,934,0
508,685,7
131,633,1
197,248,4
684,272,6
264,990,2
875,44,5
998,848,5
659,403,3
928,275,6
183,428,7
542,833,1
231,689,3
691,470,7
857,124,8
830,517,0
164,448,9
447,975,1
314,236,0
13,805,7
352,567,8
431,95,9
462,607,9
612,831,6
120,248,2
830,179,6
881,278,0
661,898,9
207,941,8
797,440,8
378,922,7
191,424,0
494,658,4
328,714,1
809,249,9
132,515,1
750,456,3
2,255,8
532,359,9
97,511,0
304,429,3
503,145,5
499,278,6
991,115,3
696,183,6
561,954,2
452,557,9
766,465,5
242,755,8
969,478,1
850,876,4
742,635,7
822,979,1
405,963,9
438,401,7
532,860,7
32,710,4
373,546,3
535,201,2
768,182,0
742,280,3
390,38,7
917,613,1
932,447,4
437,236,8
400,377,6
944,917,4
590,394,4
567,941,1
415,25,0
806,347,4
403,184,4
731,716,2
175,777,3
218,210,1
802,458,5
332,594,9
442,132,5
339,838,6
483,992,1
387,464,7
593,602,3
60,789,0
785,522,3
446,641,8
296,99,2
439,394,7
