sender,receiver,amount
274,277,2
743,605,5
408,617,6
818,706,9
117,785,2
348,256,6
36,928,2
509,84,3
165,865,0
487,909,9
345,483,4
216,197,7
360,983,4
872,503,0
729,143,0
371,785,0
60,600,9
319,783,3
907,946,6
900,4,4
834,787,3
127,362,9
195,991,3
24,588,6
352,586,3
258,619,2
672,204,3
18,470,5
625,930,7
604,57,6
383,101,9
828,425,0
287,620,8
345,257,8
523,521,1
781,663,1
993,557,4
815,890,3
944,409,1
680,64,2
823,255,9
420,600,6
279,604,7
810,917,2
882,618,8
836,815,5
242,917,4
348,649,0
750,83,6
680,168,9
812,142,0
38,203,2
321,785,9
307,463,0
570,31,9
457,181,1
404,5,3
848,67,1
698,877,8
561,985,7
647,952,5
608,354,2
115,591,4
886,373,0
565,362,4
259,194,1
856,537,9
286,95,5
603,891,0
779,445,7
392,194,0
236,510,5
60,933,2
72,307,0
233,960,6
333,356,7
80,735,9
936,869,6
427,401,2
275,775,7
13,684,5
64,280,9
523,386,6
7,956,1
399,353,0
69,378,8
871,763,0
473,201,7
853,25,7
896,390,2
327,930,5
548,599,8
275,862,9
508,680,2
966,431,2
369,854,6
116,857,1
931,665,2
528,233,7
451,59,2
596,605,0
818,79,0
809,472,8
598,136,6
502,883,2
570,3,6
265,629,2
243,417,8
928,471,8
491,594,7
263,544,6
827,508,7
527,716,2
577,193,5
598,141,9
770,180,2
242,416,7
510,251,6
790,546,6
702,167,7
450,838,7
33,721,6
955,223,3
421,426,7
383,881,2
804,690,0
276,741,4
37,150,1
528,387,4
349,647,7
592,221,2
90,178,9
426,5,9
507,173,9
274,926,7
492,708,3
603,440,7
769,940,6
143,540,5
716,301,8
284,294,5
137,855,5
757,181,2
412,369,3
125,345,9
364,999,3
465,427,7
590,344,2
520,904,6
806,802,0
167,933,8
283,354,7
612,867,1
258,460,5
536,555,4
937,114,7
408,431,5
656,526,9
383,260,9
211,73,5
56,309,2
33,399,5
919,567,6
555,388,4
992,606,8
38,713,0
716,370,0
496,222,0
345,813,0
841,338,9
131,956,3
404,5,8
901,174,7
150,221,9
911,110,0
654,303,2
347,298,1
912,90,8
479,266,6
820,614,3
958,173,5
44,416,6
379,348,7
228,624,7
909,850,7
425,61,9
784,256,1
312,944,7
86,58,4
363,274,6
600,753,1
781,864,2
640,441,6
900,69,1
560,390,4
420,790,4
705,50,5
932,834,8
27,837,1
204,524,4
777,668,1
241,538,3
524,729,1
670,985,1
871,202,9
535,967,0
730,389,5
799,361,3
651,301,2
165,516,5
75,722,7
513,590,6
905,726,9
317,687,4
846,3,1
159,959,5
586,655,9
213,831,3
356,647,5
806,462,0
108,143,7
445,0,5
679,403,6
962,767,5
823,501,9
528,103,8
458,693,4
564,172,6
143,645,5
385,686,9
475,575,0
622,327,6
595,669,5
267,760,0
409,424,3
232,600,0
955,61,3
887,691,1
883,71,8
218,230,0
681,549,7
925,558,6
934,620,9
654,688,1
225,739,9
530,715,2
608,977,8
847,585,9
926,94,3
978,501,4
83,97,5
520,814,7
555,149,5
45,617,3
121,361,3
863,999,0
958,419,0
467,826,7
209,115,2
244,744,0
273,440,2
358,96,5
838,15,2
822,584,6
962,156,5
308,849,0
435,857,0
643,418,2
82,886,1
942,698,2
716,30,9
906,47,0
42,798,5
263,587,9
9,719,9
503,594,6
686,75,1
38,725,2
779,728,1
656,868,6
2,169,9
155,589,0
633,111,6
25,20,5
851,415,4
490,299,7
133,498,7
447,694,3
150,993,8
616,612,9
735,758,7
655,366,9
968,756,5
811,987,6
862,422,2
592,961,0
579,618,6
652,364,5
807,362,6
923,359,4
729,628,8
910,190,2
732,982,3
518,943,1
521,753,7
156,403,2
952,654,7
471,977,8
374,55,1
789,838,6
236,198,9
93,711,5
792,851,1
435,877,1
520,381,2
263,354,9
401,901,6
144,981,4
774,572,2
659,479,2
902,107,6
385,801,7
351,962,4
807,576,5
276,768,2
95,999,3
610,3,2
521,33,4
717,985,5
510,712,1
24,890,1
713,493,5
1,97,1
971,325,8
73,919,2
385,959,6
330,522,4
62,582,9
214,252,6
74,449,3
513,834,3
96,788,6
570,867,0
91,557,4
354,812,2
887,198,7
604,518,2
774,824,7
658,413,7
803,582,5
768,410,0
926,917,1
159,640,2
579,560,2
804,72,7
772,519,4
282,585,8
604,259,3
920,598,3
627,99,9
183,999,6
944,172,1
572,641,9
280,264,6
456,239,3
55,250,8
407,290,9
751,858,4
182,979,9
788,160,2
293,623,1
826,762,2
22,268,5
182,43,1
631,289,6
229,786,9
167,434,8
870,140,4
119,177,5
15,264,8
591,704,2
187,445,8
163,664,7
378,773,9
569,11,6
872,765,8
645,274,9
994,483,6
517,376,1
940,889,6
324,686,2
464,807,7
782,153,4
430,47,9
377,925,1
205,294,7
354,452,1
937,407,7
643,865,2
137,707,2
957,267,4
641,834,8
282,560,8
207,467,0
330,498,9
925,139,8
177,450,9
782,933,0
893,255,3
820,442,7
94,567,3
421,872,2
656,88,2
903,275,4
989,444,2
778,53,3
729,208,4
235,37,9
626,73,5
554,784,7
486,234,5
460,75,0
871,758,5
499,569,7
364,383,9
550,115,3
780,476,7
646,679,7
678,125,4
213,554,3
172,810,1
30,965,5
603,497,3
44,725,6
66,742,8
334,924,8
480,837,9
482,748,7
142,731,0
35,557,9
147,769,2
674,730,7
264,777,2
642,361,5
166,170,9
480,526,8
615,590,6
278,894,1
528,46,1
641,367,4
411,719,4
252,597,3
761,453,4
48,195,0
441,407,0
917,510,4
461,822,0
210,694,6
305,498,3
523,182,1
897,725,5
821,92,4
662,41,2
23,893,5
921,795,4
432,695,3
2,254,8
52,30,8
971,93,4
124,755,2
743,514,6
952,33,4
667,124,4
381,63,1
621,568,1
722,773,1
940,143,7
996,372,6
765,145,1
437,888,3
781,897,3
304,787,5
720,999,7
547,997,6
124,437,2
431,189,5
70,336,7
509,633,3
314,519,8
567,363,6
796,254,2
367,107,7
894,823,6
906,810,0
352,158,6
960,938,8
565,686,2
151,805,1
907,835,4
610,447,0
286,850,5
143,750,6
631,153,7
289,408,0
663,933,9
557,465,1
797,32,6
0,30,7
108,659,3
51,425,0
454,13,5
666,248,9
829,731,2
110,271,5
136,870,3
503,441,6
396,466,9
776,917,2
815,536,0
397,758,2
347,600,9
974,886,0
991,988,3
141,325,5
51,76,7
118,651,0
389,869,0
190,173,5
211,59,3
720,768,2
476,718,7
168,268,4
680,437,2
395,180,2
677,101,5
685,982,4
423,0,9
856,425,4
7,169,2
954,394,1
489,61,2
140,997,0
215,745,6
477,407,4
299,584,8
984,328,8
880,265,0
695,815,3
891,680,9
596,455,5
614,516,8
33,652,1
637,22,9
842,339,7
835,474,1
885,656,3
548,779,0
118,80,1
571,119,0
823,413,3
356,991,9
844,778,6
864,484,3
106,206,5
638,301,6
818,191,3
121,250,4
717,575,7
117,946,0
505,379,2
629,62,8
439,516,5
233,862,1
944,585,6
286,349,2
749,126,0
338,725,8
889,944,3
939,679,8
266,853,6
770,290,2
227,616,4
221,332,5
279,159,3
975,164,2
586,210,1
154,131,9
85,203,9
435,412,0
450,113,4
688,803,4
90,933,8
344,483,5
160,506,1
879,652,3
559,657,4
438,502,8
84,113,4
156,546,5
135,845,9
196,312,3
115,203,9
107,510,3
49,807,6
264,114,3
968,636,9
479,526,7
567,8,4
623,54,8
500,585,8
603,223,2
937,473,3
686,948,6
783,882,3
577,65,8
754,364,7
659,158,6
422,306,4
388,517,4
155,923,3
686,381,9
924,789,1
855,478,7
344,48,8
790,759,9
175,409,3
321,653,2
742,396,6
644,192,8
49,898,3
678,737,6
578,728,6
639,890,7
666,278,9
859,608,6
103,310,9
483,540,8
368,47,1
15,459,5
111,879,0
681,882,5
598,70,2
647,956,7
992,469,6
593,564,8
723,587,3
259,830,0
910,487,4
280,816,4
436,816,5
357,599,7
964,304,7
12,985,7
198,430,9
158,115,5
453,982,0
212,682,1
592,961,4
394,884,2
834,299,1
828,445,0
414,285,0
626,714,0
169,387,1
905,284,6
752,860,4
66,212,5
100,48,2
398,125,7
796,883,3
970,277,2
615,340,5
417,531,3
642,663,4
52,973,7
724,142,9
662,342,6
0,368,7
684,229,2
361,950,7
610,944,0
170,44,9
862,232,9
175,863,4
908,480,0
179,969,2
617,488,1
81,822,6
728,172,6
823,253,1
82,678,1
401,984,7
904,223,2
61,821,5
461,700,4
135,446,6
44,573,6
858,565,4
585,310,1
102,864,4
664,698,8
614,722,0
297,404,0
294,765,8
908,220,0
116,514,8
930,86,9
94,361,3
212,708,1
658,741,6
648,13,8
671,923,4
538,99,5
784,649,5
975,96,1
794,315,7
389,593,6
171,643,1
133,81,1
204,785,2
930,240,3
145,736,6
905,528,2
222,80,8
408,703,3
359,112,0
106,137,5
54,257,4
105,566,4
455,473,0
131,540,5
649,330,8
648,777,5
523,683,7
213,745,4
4,461,5
522,622,1
447,850,9
597,577,0
362,391,1
853,837,8
436,863,1
261,167,6
950,350,1
605,29,7
427,199,9
423,464,2
33,944,1
593,780,0
397,713,6
774,73,4
267,800,7
392,899,1
117,474,4
447,442,8
957,553,0
7,964,8
28,247,0
250,178,9
465,419,3
536,424,0
142,410,8
475,783,5
96,803,4
435,678,8
489,567,1
243,440,3
235,480,2
672,933,6
165,5,1
870,329,3
267,226,1
98,940,7
14,632,8
328,142,4
958,536,9
523,923,4
115,947,5
355,399,1
622,945,4
364,290,1
888,478,1
118,847,3
457,118,5
608,733,6
390,718,0
352,214,2
298,249,5
188,402,5
435,53,2
464,722,4
846,760,4
241,623,7
746,652,5
413,780,0
507,869,4
640,761,9
853,563,5
308,31,4
162,954,3
212,705,5
90,23,5
927,900,3
645,624,3
256,12,8
131,182,1
934,31,2
410,641,3
739,712,8
671,131,5
731,10,1
97,940,5
102,318,5
734,817,2
409,649,5
86,548,5
262,203,2
278,212,3
263,871,7
334,233,8
81,351,9
449,40,2
361,259,5
204,766,6
828,348,5
810,10,1
71,65,4
7,125,5
221,486,9
757,110,5
253,441,6
937,264,3
712,478,5
825,632,2
923,143,9
846,499,7
961,926,8
140,480,9
319,587,0
527,794,9
284,198,1
819,142,0
428,554,2
938,206,6
795,867,1
117,86,5
611,726,2
958,848,0
933,448,5
231,10,3
261,388,0
19,913,8
975,779,4
49,860,9
261,819,4
676,136,4
148,671,5
654,454,8
937,198,7
995,301,4
494,688,7
766,417,4
839,567,3
933,682,7
886,887,5
291,808,9
840,869,1
753,80,3
24,547,4
242,197,1
752,680,5
338,716,5
49,700,8
495,308,1
153,210,8
334,743,2
538,406,4
533,575,1
622,227,9
637,51,3
844,590,0
595,304,8
372,137,1
363,392,7
626,692,9
42,784,9
474,975,0
880,345,4
533,286,7
337,389,5
11,750,2
244,95,2
80,796,4
514,505,5
417,895,2
153,155,1
310,602,3
809,330,7
983,538,2
311,51,7
73,437,3
232,571,8
64,880,8
246,247,1
28,55,3
365,797,9
523,834,7
999,638,3
466,968,8
304,420,8
716,429,5
122,928,0
278,410,6
462,353,3
924,903,8
564,608,9
997,71,1
547,51,9
865,318,5
962,110,4
526,982,6
162,474,2
679,332,1
256,648,7
253,320,2
493,786,4
655,252,2
98,185,1
62,23,7
199,967,9
245,42,2
146,824,6
892,680,3
139,532,0
566,607,8
937,359,6
40,616,4
421,363,2
139,504,7
719,885,4
540,219,7
425,790,9
552,779,5
89,712,0
717,592,1
366,882,7
258,743,1
270,191,8
633,5,9
414,577,5
544,33,1
738,453,6
938,498,8
551,637,7
689,692,9
132,721,9
507,802,2
718,656,9
335,605,5
203,60,8
84,39,8
146,926,4
130,475,9
39,248,2
374,111,6
358,760,8
787,90,8
492,856,4
629,789,1
934,592,0
440,511,2
63,378,8
418,846,6
62,181,2
317,538,6
453,325,9
512,426,4
673,45,6
264,531,2
517,65,4
35,675,4
52,830,2
542,391,5
925,267,2
281,425,5
154,927,6
348,144,2
862,759,9
238,753,1
570,148,4
340,962,1
312,19,6
634,477,2
909,417,3
492,176,2
463,811,4
500,94,7
89,590,3
939,629,9
477,536,1
341,321,6
966,70,4
21,129,7
888,421,0
198,43,9
146,519,8
645,248,1
128,558,3
962,13,8
846,425,4
394,977,9
168,372,9
403,651,1
471,609,7
584,699,4
902,739,4
945,513,9
540,996,4
477,822,8
660,24,4
120,317,8
334,803,1
715,618,7
679,896,0
754,182,2
61,566,2
507,193,0
972,591,7
849,642,1
386,827,6
787,642,6
77,515,3
226,810,9
564,777,0
875,903,1
480,285,9
97,23,0
845,65,8
590,292,4
305,217,8
787,912,2
800,568,2
308,557,2
104,234,3
277,285,1
697,183,2
433,77,7
623,970,8
556,967,2
526,994,3
200,992,9
851,722,8
283,24,2
619,242,5
557,752,1
854,722,8
690,394,7
119,56,6
936,417,8
871,286,0
453,266,4
80,731,7
118,260,6
807,567,2
281,530,0
161,398,1
780,67,0
670,209,5
634,287,8
705,15,7
621,646,7
710,138,1
438,231,8
381,169,0
694,667,9
185,924,9
147,613,6
271,417,6
684,379,3
647,30,4
276,286,0
822,890,1
659,686,6
425,153,7
383,185,5
267,902,7
895,341,7
972,802,6
95,449,2
937,130,7
393,168,0
46,531,9
861,142,2
448,724,6
715,788,6
322,223,7
194,447,1
427,873,9
688,996,7
119,613,6
591,344,5
906,75,8
686,629,3
472,784,0
961,518,3
531,302,2
993,236,8
550,484,3
482,789,2
284,240,7
482,737,8
116,603,9
558,111,6
641,781,7
944,612,9
62,147,0
392,835,4
301,88,9
167,456,7
912,608,9
233,779,4
216,744,8
103,642,8
490,890,9
368,18,0
93,725,2
954,550,2
578,251,9
448,197,2
612,963,3
224,249,1
708,881,2
752,707,9
950,449,0
223,965,1
844,616,2
265,540,9
676,918,6
242,742,0
166,492,9
560,143,9
712,470,0
866,672,8
197,918,5
337,965,4
111,296,4
673,683,6
6,485,8
540,45,7
364,49,9
324,788,2
548,528,1
221,991,3
26,181,1
649,916,7
587,349,3
108,450,7
117,625,5
617,277,2
544,670,5
928,54,1
985,616,6
628,774,9
585,519,9
200,636,3
152,825,4
754,199,7
407,890,0
729,831,3
38,443,8
217,473,0
834,793,0
616,747,8
525,688,3
633,424,6
773,311,1
956,910,7
333,319,6
308,880,7
861,305,8
117,255,8
665,537,2
243,859,8
123,217,2
497,177,4
75,931,8
58,248,7
183,177,2
335,132,3
192,233,8
635,799,2
967,638,1
27,142,8
350,175,1
147,771,8
40,65,7
940,218,7
465,364,6
534,453,6
505,931,0
282,43,3
52,152,9
746,241,7
461,79,4
840,484,1
27,105,4
726,183,5
95,699,9
522,361,6
539,281,7
35,872,4
359,925,5
792,916,3
681,514,6
26,198,4
46,261,6
162,531,1
118,24,0
392,75,9
593,485,1
176,61,1
227,601,5
125,517,8
933,507,2
998,883,5
654,389,7
994,7,6
873,277,2
504,78,7
587,45,5
338,442,6
702,619,4
9,538,1
52,805,9
138,294,7
218,11,6
294,980,3
999,94,4
504,986,6
156,642,2
866,608,0
698,533,7
566,504,7
339,228,2
157,700,7
282,198,0
935,965,6
192,118,9
807,843,8
203,563,2
200,740,2
238,932,3
366,66,5
34,357,5
255,108,9
168,622,9
483,363,2
874,82,8
824,186,5
353,206,9
839,20,3
869,360,6
537,712,8
602,415,1
222,704,8
648,389,6
903,678,1
713,285,5
134,250,5
183,804,0
775,133,8
929,39,5
688,396,5
751,385,2
40,116,8
170,461,8
23,407,3
494,925,1
594,191,6
159,667,9
300,407,4
855,647,6
160,541,2
279,499,4
581,734,7
743,872,0
291,834,4
250,948,6
719,76,5
156,669,3
463,161,3
934,98,2
411,892,6
888,467,6
334,950,6
498,360,3
35,442,0
800,474,3
326,522,7
302,223,4
342,641,9
357,647,2
841,302,7
364,968,4
640,120,2
520,298,3
746,87,7
644,724,3
638,264,2
915,442,0
307,748,4
938,127,0
296,225,9
399,235,3
562,528,1
635,336,3
831,443,9
246,62,6
561,843,8
202,3,6
252,473,2
551,714,8
35,552,1
438,153,2
428,306,9
38,212,7
485,356,1
961,632,6
758,664,4
744,202,7
455,589,8
252,202,8
972,989,2
674,759,0
760,914,1
976,500,0
950,587,6
121,165,6
59,18,5
926,367,1
646,915,5
835,972,3
111,685,9
729,278,9
885,670,6
860,309,3
679,243,4
897,352,7
929,685,6
787,935,4
119,493,5
765,929,8
708,321,2
252,935,0
512,319,0
944,578,9
275,965,1
273,484,6
706,754,8
636,879,0
39,91,3
705,861,2
38,584,4
891,961,2
243,315,2
387,252,0
437,230,7
257,579,5
11,713,1
132,829,3
74,309,3
810,90,8
229,319,1
900,507,7
278,336,2
433,704,5
902,286,5
855,871,7
279,133,5
588,543,2
718,733,7
280,598,4
105,307,2
334,805,8
220,284,6
454,232,5
3,439,6
742,855,8
376,546,5
141,989,7
656,64,1
628,916,9
228,759,4
701,652,7
264,281,8
879,14,4
379,451,0
342,926,8
422,176,4
872,700,1
125,326,8
598,126,2
411,48,0
309,693,3
297,629,2
182,468,2
610,231,5
734,991,7
105,257,7
526,810,9
173,67,8
846,430,9
872,718,9
395,565,5
153,180,4
603,458,4
812,958,7
443,149,9
597,458,0
209,595,3
505,312,2
906,508,0
689,693,8
224,654,5
666,99,3
367,202,7
763,346,9
521,783,4
991,651,6
188,873,2
171,770,9
791,924,0
714,857,4
436,262,1
776,202,9
565,189,4
972,514,5
477,409,1
312,500,9
461,218,1
736,157,1
476,936,1
147,998,7
914,179,1
469,278,5
411,304,2
328,352,0
494,68,8
126,86,0
182,679,0
349,64,5
319,279,2
570,826,8
4,839,5
658,519,1
241,607,0
29,422,4
912,316,7
344,975,6
582,777,8
660,9,9
435,756,6
271,509,3
763,626,0
901,697,7
242,707,6
156,343,7
835,224,6
18,326,4
538,535,1
12,964,6
72,206,8
278,689,1
689,45,5
373,705,4
832,336,0
109,569,3
86,888,4
687,393,4
154,862,9
625,848,0
532,722,0
75,410,8
745,177,9
982,697,6
156,56,5
614,165,4
173,159,3
979,901,8
250,899,4
193,258,4
94,321,8
975,500,4
954,495,2
768,502,8
924,400,9
637,379,0
968,832,5
644,456,3
25,382,0
256,699,3
849,198,5
147,709,2
861,745,8
784,754,9
294,650,5
357,145,1
315,210,9
596,619,7
91,307,3
996,271,9
160,900,7
403,410,6
22,523,9
231,418,6
706,198,0
794,294,6
473,513,1
948,713,3
329,305,3
854,897,8
242,823,1
793,460,2
991,434,9
439,378,9
585,270,8
878,214,1
123,122,7
954,620,9
575,842,9
811,547,2
937,932,6
323,817,7
967,246,7
965,930,7
735,828,0
894,354,4
427,358,5
667,211,8
427,647,7
824,135,1
843,301,1
90,139,4
73,461,3
51,292,1
287,891,8
77,987,5
570,189,4
74,375,8
285,636,8
96,233,0
160,686,1
255,484,0
192,550,0
240,738,0
227,894,0
845,599,9
41,979,7
432,46,8
997,713,7
348,99,4
784,409,1
675,622,4
491,384,5
583,927,6
645,23,7
39,888,7
203,966,9
597,555,7
838,933,3
644,979,1
735,332,1
303,735,0
151,713,2
428,578,0
828,960,5
617,773,1
978,757,3
899,637,6
859,406,3
124,546,6
745,141,7
861,403,1
363,35,8
413,472,0
553,413,8
798,130,7
553,668,2
655,707,8
602,932,5
16,913,9
542,541,4
631,588,5
426,596,0
887,776,0
815,131,7
931,360,9
503,174,7
70,605,2
28,919,5
362,11,3
713,23,8
806,217,4
499,241,6
814,719,2
731,741,4
88,874,4
988,765,0
362,696,0
398,371,7
925,267,2
796,871,3
684,717,2
540,434,7
924,589,4
389,418,1
632,20,9
950,226,2
129,538,6
380,693,8
83,39,1
60,769,0
54,134,5
419,427,2
109,51,2
269,431,7
502,649,5
467,820,2
851,282,2
745,173,5
177,748,3
51,540,2
377,362,5
369,836,8
364,855,4
408,11,2
682,765,2
889,728,8
714,222,1
966,331,3
487,386,1
852,977,3
473,468,9
240,964,6
311,914,0
209,165,6
176,779,0
634,375,3
727,305,9
640,817,6
310,534,2
81,834,6
490,311,9
1,545,0
247,904,4
193,812,8
820,489,6
696,20,3
195,229,1
498,856,1
856,944,5
696,566,0
334,949,9
476,222,3
470,868,7
865,611,7
861,879,0
191,27,0
11,5,9
476,350,4
495,997,2
356,835,3
596,610,1
311,543,2
706,330,9
724,437,3
271,487,0
162,889,6
866,461,7
176,629,2
252,457,4
732,26,8
954,364,4
48,961,6
867,474,5
783,944,1
949,306,6
99,272,4
761,281,8
594,381,5
385,53,3
713,709,0
43,432,4
797,339,3
358,574,4
611,52,5
421,447,8
569,937,6
597,502,3
481,653,9
462,18,2
136,805,5
402,273,7
465,528,0
705,96,0
561,366,5
809,380,4
62,416,7
388,645,3
78,889,9
615,393,2
52,833,6
376,402,2
378,622,5
958,127,1
805,958,7
834,112,2
118,572,6
397,434,6
81,5,6
223,796,5
434,191,8
948,910,6
491,204,7
81,343,2
700,560,1
255,179,6
856,93,0
257,364,4
35,302,3
7,952,0
526,75,2
144,501,2
486,357,5
364,465,7
29,968,1
913,673,9
887,224,2
387,713,3
813,749,6
351,14,6
590,525,1
866,292,7
880,59,1
310,887,7
594,202,2
920,207,6
126,642,8
578,104,8
331,612,9
15,103,0
385,46,1
61,166,6
74,464,2
567,286,8
599,568,5
135,923,5
671,578,1
913,450,8
100,521,3
866,926,3
572,738,5
24,783,9
31,249,3
961,19,8
451,849,2
907,378,0
18,656,6
542,204,0
127,317,3
218,796,1
272,11,2
254,384,0
800,557,7
787,600,7
756,440,3
665,623,7
221,940,9
259,99,4
266,350,1
513,597,9
702,564,9
699,19,3
810,419,9
112,141,2
7,787,3
779,574,5
109,418,0
89,288,8
237,80,4
615,438,5
763,53,9
856,974,0
921,48,4
418,557,3
915,20,2
256,337,0
397,355,1
758,438,1
888,663,9
933,228,4
921,931,0
771,627,3
898,595,7
885,134,3
262,446,8
677,625,0
404,7,5
343,365,4
437,969,1
435,831,4
534,564,7
650,691,8
236,288,0
540,362,2
526,716,6
330,644,5
431,621,8
342,238,9
456,114,9
498,420,6
894,39,3
76,949,1
473,316,1
510,962,8
691,598,7
711,673,3
16,215,9
733,675,7
776,700,5
378,753,7
19,631,8
270,940,4
157,862,5
442,699,6
93,378,1
440,230,1
880,351,7
519,344,0
134,585,3
550,269,2
472,907,4
535,338,6
967,455,0
788,529,9
265,786,2
58,256,2
966,581,0
915,368,9
634,733,7
657,853,7
555,230,0
846,987,5
116,357,3
572,295,7
787,327,8
785,894,6
952,658,6
860,492,0
208,804,1
361,876,2
934,144,1
155,870,9
284,792,0
581,746,6
689,662,2
915,972,9
708,907,8
275,674,4
572,261,6
689,126,5
652,630,3
20,783,5
422,437,6
558,478,7
412,0,5
518,653,1
126,462,0
615,689,6
47,357,6
459,1,4
70,746,1
243,766,2
717,923,8
182,167,8
472,363,4
688,148,2
40,525,1
519,401,2
488,380,4
854,524,5
395,265,5
817,312,3
793,271,7
530,296,2
922,452,2
661,605,3
256,511,3
735,7,4
652,259,6
309,550,1
437,872,8
367,219,1
984,488,6
504,185,5
40,347,2
238,281,5
854,940,8
566,766,2
500,574,7
579,921,4
265,608,3
795,410,7
376,231,1
880,47,5
496,636,6
123,583,2
82,475,3
13,987,1
708,231,9
165,78,5
37,72,3
383,385,6
736,763,0
173,702,3
866,299,4
976,449,2
111,872,7
35,832,3
54,251,4
764,340,9
340,954,5
652,510,1
499,586,4
391,965,8
421,807,7
87,420,8
586,991,1
258,784,1
726,705,5
871,693,7
856,603,7
187,467,6
401,382,9
20,650,3
13,151,1
119,269,5
814,7,0
305,718,2
175,231,4
39,320,3
756,704,9
847,41,7
621,258,0
361,916,4
703,565,9
497,571,9
139,353,7
337,871,4
356,792,2
774,464,1
24,736,6
177,920,1
95,847,5
692,611,0
647,438,3
753,103,1
686,895,9
538,389,0
977,669,7
372,209,6
435,698,8
302,142,7
849,554,4
857,766,7
389,363,7
276,533,6
601,259,7
205,290,3
177,567,2
165,127,6
666,226,9
279,267,8
415,659,4
348,834,5
975,517,4
727,654,6
147,579,3
92,919,2
37,211,6
352,151,5
978,884,6
98,984,2
822,665,3
690,644,1
959,792,7
770,673,6
697,667,6
763,810,6
817,158,8
461,478,7
744,153,8
528,363,8
914,504,9
204,516,0
8,328,5
358,267,4
591,199,5
549,400,7
756,8,7
22,987,0
168,176,1
549,306,9
272,236,1
743,930,7
9,894,5
86,809,6
79,257,6
575,123,0
189,314,7
638,699,7
319,91,5
46,671,4
154,701,3
314,193,9
752,157,7
895,969,7
299,953,6
117,247,0
573,9,9
806,59,4
42,847,6
778,892,8
791,900,6
581,780,2
615,877,2
563,346,2
633,749,5
10,733,4
935,883,6
447,381,5
896,712,7
454,336,3
42,155,3
251,448,6
573,388,6
603,549,5
826,983,3
517,642,2
116,68,5
413,193,0
289,24,1
804,560,7
575,246,4
779,48,0
608,884,1
785,547,4
663,838,3
284,801,2
490,994,7
499,760,7
74,684,3
75,114,5
279,711,7
237,885,1
215,529,7
211,931,0
350,825,0
515,564,5
500,579,0
962,544,8
378,823,2
343,461,9
523,975,9
738,137,4
608,262,0
591,547,8
274,611,8
13,400,5
13,181,8
593,951,8
140,236,5
661,472,8
559,799,6
236,498,4
167,367,9
710,780,3
491,499,2
303,115,1
184,751,5
264,102,5
965,852,7
723,203,0
132,515,0
637,242,0
346,406,5
134,314,1
227,56,2
224,360,3
292,694,3
317,624,2
781,901,3
650,899,0
230,204,0
596,97,6
413,969,4
52,507,8
776,280,9
444,189,0
361,879,5
118,141,8
898,755,5
317,3,6
637,91,2
351,495,4
808,711,0
964,627,3
134,539,2
496,529,9
429,695,7
374,262,6
711,276,4
738,109,3
844,373,0
272,221,4
760,77,7
178,361,3
690,712,2
138,456,5
36,384,3
324,461,6
470,709,0
530,184,4
618,164,5
855,796,5
924,423,5
748,238,6
205,306,5
129,469,5
780,573,6
339,431,2
696,830,2
663,709,0
192,17,7
601,371,4
134,871,6
129,835,1
837,644,5
581,502,0
866,507,4
912,740,4
700,27,2
106,662,2
574,317,2
657,783,6
972,670,4
169,933,0
683,670,4
954,239,3
675,849,5
946,559,2
867,612,6
345,744,7
301,625,8
250,285,0
326,135,2
719,46,3
114,139,2
978,977,0
397,968,2
989,927,0
875,933,4
557,56,0
971,613,2
471,170,9
959,856,0
683,570,7
514,758,8
637,104,7
205,468,9
133,553,8
161,75,1
642,712,4
137,798,6
407,245,5
965,147,2
324,765,6
814,463,4
257,499,7
98,307,3
655,691,0
31,190,3
945,507,1
803,465,0
450,924,6
567,249,8
503,872,1
178,562,1
118,474,8
748,403,1
728,277,2
858,314,9
1,574,0
512,828,0
258,92,7
499,544,0
344,685,0
438,805,3
433,270,4
130,822,6
518,719,0
75,902,1
613,790,4
864,247,2
841,746,3
904,333,0
372,794,2
638,395,5
155,571,3
268,71,5
647,315,0
294,830,4
578,931,0
850,473,1
211,49,6
652,566,5
741,594,6
152,872,9
303,626,1
127,24,8
324,291,8
864,814,8
446,45,7
18,21,7
68,663,1
706,918,8
742,692,8
978,553,9
379,40,8
522,636,2
867,534,5
760,954,0
163,339,6
179,484,4
320,451,2
368,808,1
107,533,9
614,575,5
475,986,2
285,648,8
19,173,5
637,359,8
159,241,8
778,309,1
761,706,8
734,190,4
657,475,3
722,121,7
206,282,8
865,531,9
316,604,9
471,410,0
250,206,1
32,899,7
550,635,7
193,581,3
401,381,4
827,471,5
848,90,9
337,688,9
294,926,2
874,17,9
662,545,5
161,728,0
840,464,8
791,129,0
47,454,3
572,673,9
332,629,3
280,100,9
494,640,2
33,853,1
510,770,4
428,763,3
743,253,9
360,849,1
424,335,8
898,139,2
158,514,0
872,391,9
824,300,5
743,372,8
459,486,5
498,808,9
3,776,7
616,208,5
173,894,7
528,839,6
652,828,0
847,862,7
829,854,0
599,753,5
988,740,8
408,974,4
466,50,8
525,97,8
616,158,0
916,74,0
358,338,8
828,655,1
570,449,0
896,53,9
100,255,3
639,411,0
642,413,8
714,686,4
540,338,2
731,720,0
296,699,0
600,454,5
313,117,6
98,296,1
357,716,6
228,158,4
96,126,7
240,835,4
773,665,3
719,8,7
705,182,6
358,73,5
308,814,4
